analysis_run_id,taskset_id,task_id,analysis_method_role,variant,window_mode,carry_in_mode,priority_rank,C_i,T_i,D_i,P_hat_i_raw,task_solver_status,task_certification_status,task_failure_reason_code,w_values_checked,h_values_checked,q_values_checked,full_w_scan_conformance,full_h_scan_conformance,full_q_scan_conformance,envelope_call_count,energy_numeric_mode,dominance_invariant_status,task_result_hash,task_failure_detail,P_hat_i_scaled,P_hat_i_rounding,candidate_response_time,source_analysis_run_id,carry_in_vector_hash,carry_in_source_variant,carry_in_source_certification_status,fixed_carry_in_corollary_status,dependency_vector_check_status,dependency_input_failure_mask,closing_w,witness_h,critical_q,minimum_energy_slack,processor_delay_Dp
c9ab6d20853316737a64c27d1417570e4664552a62c5b14757cb2a32736ac23a,v93-u0-e1-t04-8faf75061cb3,6,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,6,5,141,141,9300000000000001/25000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,6,1,10,true,true,true,10,EXACT_RATIONAL,SATISFIED,5f3bddde256eefbb9bbc886c7db8358e5db7f388611916feefde820b08374e77,,,,10,9d85c4f1df1999c33b8f30490c4278f861414f5da66e1bf9b464ea314f78309e,4b9453f06c7ac614cce0a561fce994b9ecc9a344cf504a248749c18a2667dd6c,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,10,0,,,
c9ab6d20853316737a64c27d1417570e4664552a62c5b14757cb2a32736ac23a,v93-u0-e1-t04-8faf75061cb3,7,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,7,8,161,161,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,7,1,14,true,true,true,14,EXACT_RATIONAL,SATISFIED,b22e04caa96f9b09dd4c073c5dbf186fd6827c39175e2ab53e78eb133b0c4dd2,,,,14,9d85c4f1df1999c33b8f30490c4278f861414f5da66e1bf9b464ea314f78309e,9e3c704516a6f131eb9b451b5e7f3858d02e04c1fc0d77fabd46ceec9b7d6948,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,14,0,,,
c9ab6d20853316737a64c27d1417570e4664552a62c5b14757cb2a32736ac23a,v93-u0-e1-t04-8faf75061cb3,8,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,8,8,168,168,9300000000000001/25000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,10,1,17,true,true,true,17,EXACT_RATIONAL,SATISFIED,8681c56740df5ac410ad4dcf0e01799cd3320d8bb58bc4348fc8cfd83d6ac6c4,,,,17,9d85c4f1df1999c33b8f30490c4278f861414f5da66e1bf9b464ea314f78309e,d14cfa907768489fcabebd9015043dfe309528b93819de3190ab751b165df49b,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,17,0,,,
c9ab6d20853316737a64c27d1417570e4664552a62c5b14757cb2a32736ac23a,v93-u0-e1-t04-8faf75061cb3,9,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,9,38,177,177,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,13,1,50,true,true,true,50,EXACT_RATIONAL,SATISFIED,4b90273cc4ef9b0100c2c1f0184118c7add5748cab0d5e5aba5ca140e88473b2,,,,50,9d85c4f1df1999c33b8f30490c4278f861414f5da66e1bf9b464ea314f78309e,e1a3564f5fbb5bceaf7619ff30f4d8d725944353490b0d321ee350a27afc64a7,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,50,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,0,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,0,19,61,61,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,19,true,true,true,19,EXACT_RATIONAL,NOT_APPLICABLE,55921cb9f15d86f71620b81ceccfc4569f5c3c827d49e84aa5ecddd3a9d2e04f,,,,19,,,,,,,,19,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,1,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,1,2,68,68,9300000000000001/25000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,2,true,true,true,2,EXACT_RATIONAL,NOT_APPLICABLE,d4d4995b26b38018508d80c8692221cd6b8df6fbfed0601c95c7800fc318e8df,,,,2,,,,,,,,2,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,2,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,2,5,112,112,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,5,true,true,true,5,EXACT_RATIONAL,NOT_APPLICABLE,ca5762e01d06ce52aa37b6383eb1f76ecdd3d5019d87f90225bf93990b7af558,,,,5,,,,,,,,5,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,3,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,3,4,115,115,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,4,true,true,true,4,EXACT_RATIONAL,NOT_APPLICABLE,82e28e0c585cdd92cc24c25ec1cb9eba4fa26383424627587afcf18ace9a63ac,,,,4,,,,,,,,4,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,4,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,4,3,124,124,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,3,1,5,true,true,true,5,EXACT_RATIONAL,NOT_APPLICABLE,e2d13512b2e43a45dbb4cb1f1bc1538ac035cbd2faef7bbe8fe9bc4b64dfb31f,,,,5,,,,,,,,5,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,5,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,5,1,131,131,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,5,1,5,true,true,true,5,EXACT_RATIONAL,NOT_APPLICABLE,a36882801314771b3edd7d5b75d7221a9019810bf9c3427b33a0d8d7cf98db95,,,,5,,,,,,,,5,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,6,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,6,5,141,141,9300000000000001/25000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,6,1,10,true,true,true,10,EXACT_RATIONAL,NOT_APPLICABLE,b71692e8331c080e0c72e28d86d6e4d814f0f3837e051ec91dec859b44a79ff1,,,,10,,,,,,,,10,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,7,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,7,8,161,161,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,7,1,14,true,true,true,14,EXACT_RATIONAL,NOT_APPLICABLE,731f4795f839dfb8caba981b84409156f2f3f515389d13e0f284fc3e083a0913,,,,14,,,,,,,,14,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,8,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,8,8,168,168,9300000000000001/25000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,10,1,17,true,true,true,17,EXACT_RATIONAL,NOT_APPLICABLE,a3db99e1f35ed21e0b77b19104f37d984cbd6d27812756a2a7dd61822d8d6ec6,,,,17,,,,,,,,17,0,,,
cf5ccdf18c2ec882af8eab5be7133639b2ec741160cf1c9e540f22fdc7b828a9,v93-u0-e1-t04-8faf75061cb3,9,MAIN_METHOD,LOC-Theta^loc,local,loc_candidate,9,38,177,177,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,13,1,50,true,true,true,50,EXACT_RATIONAL,NOT_APPLICABLE,28790df3f8076eea25b9178e8041501d47a738b7c7fceaaf19870e00da50c474,,,,50,,,,,,,,50,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,0,AUXILIARY_ABLATION,CW-D,complete,deadline,0,2,40,40,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,2,true,true,true,2,EXACT_RATIONAL,NOT_APPLICABLE,146e967c240869145e02a779523be0337ada9c96e93e35a4338c33d265046b88,,,,2,,,,,,,,2,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,1,AUXILIARY_ABLATION,CW-D,complete,deadline,1,7,89,89,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,7,true,true,true,7,EXACT_RATIONAL,NOT_APPLICABLE,e4b0ca67e78611b73997da326f8bb79ce2d479befc836643bb4b7e11ef64cda6,,,,7,,,,,,,,7,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,2,AUXILIARY_ABLATION,CW-D,complete,deadline,2,5,107,107,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,5,true,true,true,5,EXACT_RATIONAL,NOT_APPLICABLE,d3ef428361d30eeb059597f9d675d8a1a8836540cf9be9ad7fc544d9d1c3d0fb,,,,5,,,,,,,,5,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,3,AUXILIARY_ABLATION,CW-D,complete,deadline,3,6,136,136,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,6,true,true,true,6,EXACT_RATIONAL,NOT_APPLICABLE,cce91835474546d63a1dc00bc50cecd7a557eb0a609b791b0d906642b1ef5661,,,,6,,,,,,,,6,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,4,AUXILIARY_ABLATION,CW-D,complete,deadline,4,6,140,140,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,5,1,10,true,true,true,10,EXACT_RATIONAL,NOT_APPLICABLE,a44fd6b3b200c4fb5682d47ab5abc05b37c4da987670a0ba21fecddabd674c31,,,,10,,,,,,,,10,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,5,AUXILIARY_ABLATION,CW-D,complete,deadline,5,16,144,144,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,13,1,28,true,true,true,28,EXACT_RATIONAL,NOT_APPLICABLE,79adcad8191f18fd2590c50780b180fbc8d27741289a2b268435cde4a13447c9,,,,28,,,,,,,,28,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,6,AUXILIARY_ABLATION,CW-D,complete,deadline,6,7,160,160,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,18,1,24,true,true,true,24,EXACT_RATIONAL,NOT_APPLICABLE,e7ab10afa0bb5f72eeffb77cbe4cc0185ee6ec9e60cb15fc4b598a30b4f6b4b1,,,,24,,,,,,,,24,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,7,AUXILIARY_ABLATION,CW-D,complete,deadline,7,30,164,164,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,23,1,52,true,true,true,52,EXACT_RATIONAL,NOT_APPLICABLE,1dcdd3d1efb2d0e34a9460a1f01000e518829554b2316e54e6269df22191243d,,,,52,,,,,,,,52,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,8,AUXILIARY_ABLATION,CW-D,complete,deadline,8,11,196,196,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,34,1,44,true,true,true,44,EXACT_RATIONAL,NOT_APPLICABLE,328c7c8f96e4ba1aa651f6d8fd932cb7bc6cfed6449765e3d00630f1a39d65f1,,,,44,,,,,,,,44,0,,,
d78c46607911e7f688b047992a7a64e58d10886d5b7e655ba1bde3aa14bbc928,v93-u0-e1-t05-d56b119fb810,9,AUXILIARY_ABLATION,CW-D,complete,deadline,9,28,198,198,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,41,1,68,true,true,true,68,EXACT_RATIONAL,NOT_APPLICABLE,df7fd479f31f0f234d906ea510b592ef8bb8e0d03b0d2719e69f85d9ce1f9d55,,,,68,,,,,,,,68,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,0,AUXILIARY_ABLATION,LOC-D,local,deadline,0,2,40,40,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,2,true,true,true,2,EXACT_RATIONAL,NOT_APPLICABLE,d299c90b74f8c7bbc4cf61b6364d1622beacb8cd80b5e7e5f754233eabb3a99f,,,,2,,,,,,,,2,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,1,AUXILIARY_ABLATION,LOC-D,local,deadline,1,7,89,89,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,7,true,true,true,7,EXACT_RATIONAL,NOT_APPLICABLE,149722626d0afaf1b1714c92e3fe8107e6f13dd7b807746b02e5066adf34dc27,,,,7,,,,,,,,7,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,2,AUXILIARY_ABLATION,LOC-D,local,deadline,2,5,107,107,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,5,true,true,true,5,EXACT_RATIONAL,NOT_APPLICABLE,693e49af1003bb8211c41de9d8ff5ef1af66593c2e024ae003d2b4ad31ff6b29,,,,5,,,,,,,,5,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,3,AUXILIARY_ABLATION,LOC-D,local,deadline,3,6,136,136,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,6,true,true,true,6,EXACT_RATIONAL,NOT_APPLICABLE,9042fd1fd7041f78e7d6d7515d5e735d06e54d02898d3a2180fde296bd6efb81,,,,6,,,,,,,,6,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,4,AUXILIARY_ABLATION,LOC-D,local,deadline,4,6,140,140,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,5,1,10,true,true,true,10,EXACT_RATIONAL,NOT_APPLICABLE,4ca3407ce684bba989ddca9e16c4dce1eb9f1e60af219c6bdb78730cdacb1bab,,,,10,,,,,,,,10,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,5,AUXILIARY_ABLATION,LOC-D,local,deadline,5,16,144,144,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,13,1,28,true,true,true,28,EXACT_RATIONAL,NOT_APPLICABLE,7b1e3044c775b5f2c9a51605be77ea3e5dc98baf2d0b2f4af48fc18b2ae45070,,,,28,,,,,,,,28,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,6,AUXILIARY_ABLATION,LOC-D,local,deadline,6,7,160,160,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,18,1,24,true,true,true,24,EXACT_RATIONAL,NOT_APPLICABLE,9f07794e9fdc3e0c856f0f6c5c87c2bd182353f70ad79559c7631ea1d1c92fba,,,,24,,,,,,,,24,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,7,AUXILIARY_ABLATION,LOC-D,local,deadline,7,30,164,164,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,23,1,52,true,true,true,52,EXACT_RATIONAL,NOT_APPLICABLE,ca1d8c5e18c5cf347d4d5e19b2eb5adfbde74eb65ee4c86bd8d60cfb8ce42881,,,,52,,,,,,,,52,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,8,AUXILIARY_ABLATION,LOC-D,local,deadline,8,11,196,196,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,34,1,44,true,true,true,44,EXACT_RATIONAL,NOT_APPLICABLE,c61fb4a767d281d62f3975e600223faff0c437b5a82377bcc0a263aae22d8f29,,,,44,,,,,,,,44,0,,,
625c11fa84872a01747a280e588957c8cc0dbc4dedd12690661eb7c7cbf93941,v93-u0-e1-t05-d56b119fb810,9,AUXILIARY_ABLATION,LOC-D,local,deadline,9,28,198,198,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,41,1,68,true,true,true,68,EXACT_RATIONAL,NOT_APPLICABLE,1ebcc2bf8e7d3d4eedf380a46856358a7b5076837eb6597d0629b9edcf4147ff,,,,68,,,,,,,,68,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,0,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,0,2,40,40,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,2,true,true,true,2,EXACT_RATIONAL,NOT_APPLICABLE,d5476b1b0ed98dc453e467e9424b9ea4940f9edaae8394eda1e43d5d6526345d,,,,2,,,,,,,,2,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,1,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,1,7,89,89,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,7,true,true,true,7,EXACT_RATIONAL,NOT_APPLICABLE,d7539a3ead1ec1922ffe288901f4cead5a5656a484c0846dfc069c0de0a142b6,,,,7,,,,,,,,7,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,2,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,2,5,107,107,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,5,true,true,true,5,EXACT_RATIONAL,NOT_APPLICABLE,ac2f08695eca063b2d5631f8ffa2382c5c75af31d74e94258c8b5edfc7e9f130,,,,5,,,,,,,,5,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,3,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,3,6,136,136,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,6,true,true,true,6,EXACT_RATIONAL,NOT_APPLICABLE,ad55f1ef57135144759f7e1a90d8042cfb9f91d6aba8e89fc86d97e6c93e3c08,,,,6,,,,,,,,6,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,4,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,4,6,140,140,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,3,1,8,true,true,true,8,EXACT_RATIONAL,NOT_APPLICABLE,1ec24c478a22ec37f0fb32530f4047e744763216be3d02e0b45dd739b4ef42b8,,,,8,,,,,,,,8,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,5,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,5,16,144,144,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,7,1,22,true,true,true,22,EXACT_RATIONAL,NOT_APPLICABLE,1ea7ea812ed70ecdf81eea996fdc02954905db9373dbf016560868e766fb6993,,,,22,,,,,,,,22,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,6,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,6,7,160,160,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,9,1,15,true,true,true,15,EXACT_RATIONAL,NOT_APPLICABLE,0dce4ed2aa6b44669725e6b8e1f021c7e404d2470c68c4e06f508a79c729122c,,,,15,,,,,,,,15,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,7,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,7,30,164,164,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,12,1,41,true,true,true,41,EXACT_RATIONAL,NOT_APPLICABLE,bc1142b011b6616c0768cd99b88be9c5d7de2555d68fbb03122d0ca2761dcf67,,,,41,,,,,,,,41,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,8,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,8,11,196,196,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,17,1,27,true,true,true,27,EXACT_RATIONAL,NOT_APPLICABLE,63286ecf886b7ad5967fd451912912d5d2019ddb14b9d392cd6a6d5737382e7e,,,,27,,,,,,,,27,0,,,
6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,v93-u0-e1-t05-d56b119fb810,9,MAIN_METHOD,CW-Theta^cw,complete,cw_candidate,9,28,198,198,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,21,1,48,true,true,true,48,EXACT_RATIONAL,NOT_APPLICABLE,de354c3f7f106087e47085791e0da07eb88890a1f9a316f783a9a46c518082dc,,,,48,,,,,,,,48,0,,,
9c4c77ca6c91dc0efc9956d4b52d298bc8a3949f9eb1b81a7a64bf8c8925defc,v93-u0-e1-t05-d56b119fb810,0,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,0,2,40,40,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,2,true,true,true,2,EXACT_RATIONAL,SATISFIED,98824aaf5029e4a36f4b30cc628e55ec4c82c5bbd48a02725261dffcd2ba0273,,,,2,6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,220b0d436a9f8beaefae95674a327813896de83e803d06e8f84c6f2b0c4b0971,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,2,0,,,
9c4c77ca6c91dc0efc9956d4b52d298bc8a3949f9eb1b81a7a64bf8c8925defc,v93-u0-e1-t05-d56b119fb810,1,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,1,7,89,89,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,7,true,true,true,7,EXACT_RATIONAL,SATISFIED,dcfdadd79fc3dfb5504d9ac10a739150d634d06c91b59ce50f2d7406637f28d4,,,,7,6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,c8e38c5d5970c9ccb33963efc104619c077fcb1854baaa021c901ae90f70f632,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,7,0,,,
9c4c77ca6c91dc0efc9956d4b52d298bc8a3949f9eb1b81a7a64bf8c8925defc,v93-u0-e1-t05-d56b119fb810,2,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,2,5,107,107,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,5,true,true,true,5,EXACT_RATIONAL,SATISFIED,972f0255d0da4d6ed3fbf913fce3baffe59683b5720ae1ddca1a80ae782afa2b,,,,5,6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,40fcad56981b722575176327efedb685ae0e21ec971727e4953a3aedcbca2083,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,5,0,,,
9c4c77ca6c91dc0efc9956d4b52d298bc8a3949f9eb1b81a7a64bf8c8925defc,v93-u0-e1-t05-d56b119fb810,3,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,3,6,136,136,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,1,1,6,true,true,true,6,EXACT_RATIONAL,SATISFIED,81ea2b6c27c342d4412b22fdc79e6b4182a3dd84a39b10083c611609fb8e47fa,,,,6,6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,c6c6983adc96fd8acaac781dfb84788f1c0124ee000c3c5d88a045a3cd78a876,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,6,0,,,
9c4c77ca6c91dc0efc9956d4b52d298bc8a3949f9eb1b81a7a64bf8c8925defc,v93-u0-e1-t05-d56b119fb810,4,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,4,6,140,140,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,3,1,8,true,true,true,8,EXACT_RATIONAL,SATISFIED,9cb73c90052c9c7f8b3252c6184fe5793855f4cd1b835e80101a3033123086f6,,,,8,6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,e91bb28d8ec75632302a43b2d769169f86920cc2112f1280cf58f2f2cf30af58,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,8,0,,,
9c4c77ca6c91dc0efc9956d4b52d298bc8a3949f9eb1b81a7a64bf8c8925defc,v93-u0-e1-t05-d56b119fb810,5,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,5,16,144,144,9300000000000001/200000000000000000000,CANDIDATE_FOUND,CERTIFIED,NONE,7,1,22,true,true,true,22,EXACT_RATIONAL,SATISFIED,808445baefef855fa8ca026fa26ccf12b0e9f38b35117477ceb8eff7361348e7,,,,22,6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,fd701541b2fb94283cdbe47a415d200e4ae38ae4cf805dbbeb8225f110dc3cfe,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,22,0,,,
9c4c77ca6c91dc0efc9956d4b52d298bc8a3949f9eb1b81a7a64bf8c8925defc,v93-u0-e1-t05-d56b119fb810,6,AUXILIARY_ABLATION,LOC-Theta^cw,local,cw_candidate,6,7,160,160,279/400000,CANDIDATE_FOUND,CERTIFIED,NONE,9,1,15,true,true,true,15,EXACT_RATIONAL,SATISFIED,4ff19198ec96c5e75117cb485b1ffa52cccfb77da46bada54d260f5fd395a93c,,,,15,6c64ece3eb15d7e9d3cf358223e14b7c11ccf083cf6ae9ba24581751f3c30da9,ded50a31c332410ac26f9b2ead6a20eed70260c452b9bd01ee4f4c9f6c094129,CW-Theta^cw,CERTIFIED_TASKSET,ACTIVE,VALID,EMPTY,15,0,,,
